DateTime,Entries,UniqueIPs
1592618617,4189,4189
1592620599,4199,4199
1592622499,4183,4183
1592624439,4173,4173
1592626356,4146,4146
1592628268,4126,4126
1592630176,4099,4099
1592632116,4071,4071
1592634016,4055,4055
1592635952,4058,4058
1592637855,4039,4039
1592639776,4008,4008
1592641728,4016,4016
1592644612,3992,3992
1592646499,3963,3963
1592648458,3906,3906
1592650332,3873,3873
1592652255,3838,3838
1592654197,3799,3799
1592656125,3775,3775
1592658217,3767,3767
1592660515,3714,3714
1592662383,3687,3687
1592664282,3651,3651
1592666731,3644,3644
1592668584,3653,3653
1592670514,3618,3618
1592672541,3578,3578
1592674572,3375,3375
1592676743,3208,3208
1592678660,3046,3046
1592680594,2917,2917
1592682527,2736,2736
1592684434,2624,2624
1592686335,2508,2508
1592688267,2375,2375
1592690198,2290,2290
1592692098,2208,2208
1592694983,2139,2139
1592696905,2076,2076
1592698874,1961,1961
1592700744,1904,1904
1592702659,1810,1810
1592704608,1695,1695
1592706527,1636,1636
1592708601,1640,1640
1592710572,1648,1648
1592712504,1647,1647
1592714420,1668,1668
1592716358,1689,1689
1592718265,1705,1705
1592720195,1701,1701
1592722149,1692,1692
1592724014,1725,1725
1592725980,1924,1924
1592727888,1915,1915
1592729778,1915,1915
1592731728,1944,1944
1592733750,1943,1943
