DateTime,AddedIPs,RemovedIPs
1592525123,5052,5049
1592535362,859,868
1592535841,5412,5670
1592539302,2,1
1592544822,0,256
1592546883,2862,2805
1592549862,0,2
1592557442,1910,1848
1592560755,0,1
1592564721,15,0
1592566083,307,294
1592566222,59,23
1592568328,2876,2814
1592571682,2,3
1592577602,354,355
1592579041,3645,3643
1592579121,1,0
1592579483,0,5
1592581443,178,182
1592582384,2,4
1592585065,95,87
1592585282,182,178
1592589922,4313,4288
1592592982,1,6
1592596802,120,127
1592599930,1,4
1592600641,4641,4633
1592603794,1,0
1592611526,4988,4963
1592612162,99,102
1592614796,2,2
1592616002,94,94
1592622241,5279,5486
1592622337,0,3
1592623923,857,861
1592626003,0,3
1592629526,1,0
1592633041,2141,2098
1592635442,435,440
1592636333,1,0
1592640377,1,0
1592643841,1897,1852
1592647226,2,0
1592650812,0,252
1592651190,3,0
1592654495,63,33
1592654730,2629,2594
1592658494,471,482
1592662322,212,201
1592663412,254,0
1592665525,3389,3350
1592666403,318,326
1592673125,53,49
1592676325,3935,3944
1592679675,3,1
1592681762,158,174
1592687041,4424,4389
1592689443,117,125
1592690187,3,5
1592697841,4720,4715
1592700962,855,802
1592700979,3,2
1592708641,5012,5228
1592709312,1,2
1592711944,1,0
1592716563,608,610
1592719441,1891,1889
1592722986,3,0
1592724245,483,496
1592730241,1636,1590
1592733386,2,2
